Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Parameter,MeasureValue,Unit,Latitude,Longitude
CB2.2,6/8/11,8:32:00,12.6,,,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/8/11,8:32:00,12.6,,,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/8/11,8:32:00,12.6,,,2,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/8/11,8:32:00,12.6,,,3,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/8/11,8:32:00,12.6,,,5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/8/11,8:32:00,12.6,,,7,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/8/11,8:32:00,12.6,,,9,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/8/11,8:32:00,12.6,,,10,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/8/11,8:32:00,12.6,,,11,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,7/26/89,8:15:00,13,,,9,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,7/26/89,8:15:00,13,,,11,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,7/26/89,8:15:00,13,,,12,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,0.5,SALINITY,5.39,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,1,SALINITY,5.39,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,3,SALINITY,5.88,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,4,SALINITY,5.88,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,5,SALINITY,5.94,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,7,SALINITY,6.31,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,8,SALINITY,6.31,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,9,SALINITY,6.43,PPT,39.34873,-76.17579
CB2.2,8/16/89,8:40:00,12.5,,,11,SALINITY,6.56,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,2,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,3,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,7,SALINITY,0.02,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,8,SALINITY,1.4,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,9,SALINITY,2.14,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,10,SALINITY,3.83,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,11,SALINITY,8.06,PPT,39.34873,-76.17579
CB2.2,3/7/90,9:00:00,12,9.5,10.5,11,SALINITY,8.06,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,3,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,6,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,7,SALINITY,0.32,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,8,SALINITY,1.4,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,9,SALINITY,2.25,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,0.5,SALINITY,2.94,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,1,SALINITY,3.18,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,2,SALINITY,3.24,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,3,SALINITY,3.41,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,4,SALINITY,3.71,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,5,SALINITY,3.83,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,6,SALINITY,4,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,7,SALINITY,4.12,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,8,SALINITY,4.18,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,9,SALINITY,4.24,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,10,SALINITY,4.48,PPT,39.34873,-76.17579
CB2.2,7/17/02,8:57:00,12,,,11,SALINITY,4.78,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,0.5,SALINITY,3.42,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,1,SALINITY,3.42,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,2,SALINITY,3.44,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,3,SALINITY,3.47,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,4,SALINITY,3.59,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,5,SALINITY,3.71,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,6,SALINITY,3.96,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,7,SALINITY,4.11,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,8,SALINITY,4.18,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,9,SALINITY,4.23,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,10,SALINITY,4.47,PPT,39.34873,-76.17579
CB2.2,7/31/02,8:51:00,12,,,11,SALINITY,4.72,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,0.5,SALINITY,5.21,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,1,SALINITY,5.21,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,2,SALINITY,5.27,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,3,SALINITY,5.45,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,4,SALINITY,5.76,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,5,SALINITY,6,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,7,SALINITY,6.25,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,9,SALINITY,6.43,PPT,39.34873,-76.17579
CB2.2,8/14/02,9:10:00,12,,,11,SALINITY,6.74,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,0.5,SALINITY,5.94,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,1,SALINITY,6,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,2,SALINITY,6,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,3,SALINITY,6.19,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,5,SALINITY,6.49,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,7,SALINITY,6.74,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,8,SALINITY,6.87,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,9,SALINITY,7.12,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,10,SALINITY,7.49,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,11,SALINITY,7.93,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,12,SALINITY,8.06,PPT,39.34873,-76.17579
CB2.2,8/28/02,8:42:00,13,9.5,10.5,12,SALINITY,8.06,PPT,39.34873,-76.17579
CB2.2,9/18/02,8:56:00,13,,,1,SALINITY,10.89,PPT,39.34873,-76.17579
CB2.2,9/18/02,8:56:00,13,,,3,SALINITY,10.89,PPT,39.34873,-76.17579
CB2.2,9/18/02,8:56:00,13,,,5,SALINITY,11.02,PPT,39.34873,-76.17579
CB2.2,9/18/02,8:56:00,13,,,7,SALINITY,11.61,PPT,39.34873,-76.17579
CB2.2,9/18/02,8:56:00,13,,,9,SALINITY,11.41,PPT,39.34873,-76.17579
CB2.2,9/18/02,8:56:00,13,,,11,SALINITY,11.61,PPT,39.34873,-76.17579
CB2.2,9/18/02,8:56:00,13,,,12,SALINITY,11.61,PPT,39.34873,-76.17579
CB2.2,9/18/02,8:56:00,13,,,0.5,SALINITY,10.89,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,0.5,SALINITY,6.31,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,1,SALINITY,6.56,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,2,SALINITY,6.87,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,3,SALINITY,6.93,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,4,SALINITY,7.12,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,5,SALINITY,7.37,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,6,SALINITY,7.43,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,7,SALINITY,7.43,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,8,SALINITY,7.56,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,9,SALINITY,8.5,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,10,SALINITY,11.87,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,11,SALINITY,13.39,PPT,39.34873,-76.17579
CB2.2,10/18/02,8:30:00,12,9.5,10.5,11,SALINITY,13.39,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,0.5,SALINITY,1.85,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,1,SALINITY,1.85,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,2,SALINITY,1.85,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,3,SALINITY,1.85,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,4,SALINITY,2.83,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,5,SALINITY,4.18,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,6,SALINITY,7.37,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,7,SALINITY,7.87,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,8,SALINITY,9.33,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,9,SALINITY,10.37,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,10,SALINITY,11.02,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,11,SALINITY,11.47,PPT,39.34873,-76.17579
CB2.2,11/14/02,9:50:00,13,5.5,5.5,12,SALINITY,11.54,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,0.5,SALINITY,1.06,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,1,SALINITY,1.06,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,2,SALINITY,1.12,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,3,SALINITY,1.51,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,4,SALINITY,1.91,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,5,SALINITY,2.6,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,6,SALINITY,5.27,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,7,SALINITY,6.87,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,8,SALINITY,8.12,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,9,SALINITY,8.44,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,10,SALINITY,9.65,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,11,SALINITY,10.63,PPT,39.34873,-76.17579
CB2.2,12/12/02,10:54:00,13,5.5,5.5,12,SALINITY,10.95,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,0.5,SALINITY,0.51,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,1,SALINITY,0.51,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,2,SALINITY,0.51,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,3,SALINITY,0.56,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,4,SALINITY,0.62,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,5,SALINITY,0.95,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,6,SALINITY,1.01,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,7,SALINITY,1.23,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,8,SALINITY,1.4,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,9,SALINITY,1.51,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,10,SALINITY,1.57,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,11,SALINITY,1.97,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,12,SALINITY,2.54,PPT,39.34873,-76.17579
CB2.2,6/29/11,9:58:00,13,10.5,11.5,12,SALINITY,2.54,PPT,39.34873,-76.17579
CB2.2,7/13/11,9:43:00,12.5,,,0.5,SALINITY,0.9,PPT,39.34873,-76.17579
CB2.2,7/13/11,9:43:00,12.5,,,1,SALINITY,1.06,PPT,39.34873,-76.17579
CB2.2,7/13/11,9:43:00,12.5,,,2,SALINITY,1.12,PPT,39.34873,-76.17579
CB2.2,7/13/11,9:43:00,12.5,,,3,SALINITY,1.12,PPT,39.34873,-76.17579
CB2.2,7/13/11,9:43:00,12.5,,,5,SALINITY,1.4,PPT,39.34873,-76.17579
CB2.2,7/13/11,9:43:00,12.5,,,7,SALINITY,1.68,PPT,39.34873,-76.17579
CB2.2,7/13/11,9:43:00,12.5,,,9,SALINITY,1.74,PPT,39.34873,-76.17579
CB2.2,7/13/11,9:43:00,12.5,,,11,SALINITY,1.79,PPT,39.34873,-76.17579
CB2.2,8/10/11,9:46:00,13,,,0.5,SALINITY,2.42,PPT,39.34873,-76.17579
CB2.2,8/10/11,9:46:00,13,,,1,SALINITY,2.42,PPT,39.34873,-76.17579
CB2.2,8/10/11,9:46:00,13,,,2,SALINITY,2.42,PPT,39.34873,-76.17579
CB2.2,8/10/11,9:46:00,13,,,3,SALINITY,2.42,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,10,SALINITY,2.71,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,11,SALINITY,3.76,PPT,39.34873,-76.17579
CB2.2,3/20/90,14:12:00,12.5,7.5,10.5,11,SALINITY,3.76,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,0.5,SALINITY,0.79,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,1,SALINITY,0.79,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,3,SALINITY,0.84,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,5,SALINITY,1.01,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,7,SALINITY,1.06,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,8,SALINITY,1.06,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,9,SALINITY,1.34,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,10,SALINITY,2.48,PPT,39.34873,-76.17579
CB2.2,4/4/90,8:42:00,11,8.5,9.5,10,SALINITY,2.48,PPT,39.34873,-76.17579
CB2.2,4/18/90,8:33:00,12,,,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/18/90,8:33:00,12,,,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/18/90,8:33:00,12,,,3,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/18/90,8:33:00,12,,,5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/18/90,8:33:00,12,,,7,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/18/90,8:33:00,12,,,9,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/18/90,8:33:00,12,,,11,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/16/90,9:17:00,10,,,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/16/90,9:17:00,10,,,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/16/90,9:17:00,10,,,3,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/16/90,9:17:00,10,,,5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/16/90,9:17:00,10,,,6,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/16/90,9:17:00,10,,,7,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/16/90,9:17:00,10,,,9,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,3,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,7,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,8,SALINITY,0.18,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,9,SALINITY,0.29,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,10,SALINITY,0.73,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,11,SALINITY,2.14,PPT,39.34873,-76.17579
CB2.2,5/31/90,9:11:00,12.5,9.5,10.5,11,SALINITY,2.14,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,0.5,SALINITY,0.51,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,1,SALINITY,0.51,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,2,SALINITY,0.56,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,3,SALINITY,0.62,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,5,SALINITY,1.17,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,6,SALINITY,1.74,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,7,SALINITY,2.02,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,8,SALINITY,3.35,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,9,SALINITY,5.45,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,10,SALINITY,5.63,PPT,39.34873,-76.17579
CB2.2,6/13/90,9:00:00,11.5,6.5,8.5,10,SALINITY,5.63,PPT,39.34873,-76.17579
CB2.2,6/27/90,8:35:00,12.5,,,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/27/90,8:35:00,12.5,,,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/27/90,8:35:00,12.5,,,3,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/27/90,8:35:00,12.5,,,5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/27/90,8:35:00,12.5,,,7,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/27/90,8:35:00,12.5,,,9,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,6/27/90,8:35:00,12.5,,,11,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,7/18/90,9:25:00,13,,,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,7/18/90,9:25:00,13,,,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,7/18/90,9:25:00,13,,,3,SALINITY,0.07,PPT,39.34873,-76.17579
CB2.2,7/18/90,9:25:00,13,,,5,SALINITY,0.18,PPT,39.34873,-76.17579
CB2.2,7/18/90,9:25:00,13,,,7,SALINITY,0.28,PPT,39.34873,-76.17579
CB2.2,7/18/90,9:25:00,13,,,9,SALINITY,0.46,PPT,39.34873,-76.17579
CB2.2,7/18/90,9:25:00,13,,,11,SALINITY,0.73,PPT,39.34873,-76.17579
CB2.2,7/18/90,9:25:00,13,,,12,SALINITY,0.73,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,0.5,SALINITY,2.6,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,1,SALINITY,2.6,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,2,SALINITY,2.6,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,3,SALINITY,2.65,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,4,SALINITY,2.77,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,5,SALINITY,3.41,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,6,SALINITY,4.36,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,7,SALINITY,4.84,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,9,SALINITY,5.63,PPT,39.34873,-76.17579
CB2.2,8/1/90,9:44:00,11,4.5,5.5,10,SALINITY,5.82,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,0.5,SALINITY,0.62,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,1,SALINITY,0.62,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,2,SALINITY,0.62,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,3,SALINITY,0.62,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,4,SALINITY,0.68,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,5,SALINITY,0.68,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,6,SALINITY,3.24,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,7,SALINITY,4.12,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,8,SALINITY,4.54,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,9,SALINITY,6.31,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,10,SALINITY,6.8,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,11,SALINITY,10.95,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,12,SALINITY,11.21,PPT,39.34873,-76.17579
CB2.2,1/15/03,10:47:00,13,5.5,10.5,12,SALINITY,11.21,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,0.5,SALINITY,0.18,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,1,SALINITY,0.17,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,2,SALINITY,0.16,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,3,SALINITY,0.4,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,4,SALINITY,0.9,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,5,SALINITY,1.12,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,6,SALINITY,4.36,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,7,SALINITY,5.51,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,8,SALINITY,5.88,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,9,SALINITY,6.43,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,10,SALINITY,7.81,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,11,SALINITY,9.01,PPT,39.34873,-76.17579
CB2.2,3/12/03,11:00:00,13,5.5,5.5,12,SALINITY,9.91,PPT,39.34873,-76.17579
CB2.2,4/9/03,9:30:00,13,7.5,7.5,0.5,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/9/03,9:30:00,13,7.5,7.5,1,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/9/03,9:30:00,13,7.5,7.5,2,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/9/03,9:30:00,13,7.5,7.5,3,SALINITY,0,PPT,39.34873,-76.17579
CB2.2,4/9/03,9:30:00,13,7.5,7.5,4,SALINITY,0.18,PPT,39.34873,-76.17579
CB2.2,4/9/03,9:30:00,13,7.5,7.5,5,SALINITY,0.62,PPT,39.34873,-76.17579
